key,value,count,ncount,complete,min,max,sum,sumsq
,,709,,,,,,
Arrest,,709,,1,,,,
,true,143,,1,,,,
,false,566,,1,,,,
Beat,,709,709,0,0111,2535,823589.000000,1330553927.000000
,0111,9,,1,,,,
,0112,5,,1,,,,
,0113,2,,1,,,,
,0114,4,,1,,,,
,0121,5,,1,,,,
,0122,7,,1,,,,
,0123,2,,1,,,,
,0133,6,,1,,,,
,0212,3,,1,,,,
,0213,4,,1,,,,
,0224,2,,1,,,,
,0225,17,,1,,,,
,0232,2,,1,,,,
,0234,3,,1,,,,
,0235,4,,1,,,,
,0311,7,,1,,,,
,0312,2,,1,,,,
,0313,2,,1,,,,
,0321,8,,1,,,,
,0331,5,,1,,,,
,0333,3,,0,,,,
,0411,9,,1,,,,
,0412,3,,0,,,,
,0413,4,,1,,,,
,0414,5,,1,,,,
,0422,5,,1,,,,
,0423,3,,1,,,,
,0431,3,,0,,,,
,0432,3,,1,,,,
,0511,7,,1,,,,
,0522,4,,1,,,,
,0523,3,,0,,,,
,0524,3,,1,,,,
,0533,4,,1,,,,
,0613,7,,1,,,,
,0621,5,,0,,,,
,0623,3,,1,,,,
,0624,4,,1,,,,
,0633,3,,0,,,,
,0634,4,,1,,,,
,0713,8,,1,,,,
,0734,4,,0,,,,
,0812,3,,0,,,,
,0813,3,,0,,,,
,0822,5,,1,,,,
,0831,4,,1,,,,
,0834,6,,1,,,,
,0835,8,,1,,,,
,0914,4,,1,,,,
,0924,3,,1,,,,
,1011,5,,1,,,,
,1013,4,,1,,,,
,1021,5,,1,,,,
,1032,4,,0,,,,
,1112,8,,1,,,,
,1121,6,,0,,,,
,1123,4,,1,,,,
,1131,3,,0,,,,
,1132,5,,1,,,,
,1133,4,,1,,,,
,1134,9,,1,,,,
,1135,3,,1,,,,
,1211,7,,1,,,,
,1212,6,,1,,,,
,1213,3,,0,,,,
,1214,4,,1,,,,
,1223,5,,1,,,,
,1225,5,,1,,,,
,1424,6,,1,,,,
,1431,4,,1,,,,
,1511,4,,1,,,,
,1513,7,,1,,,,
,1524,3,,0,,,,
,1531,3,,0,,,,
,1612,3,,1,,,,
,1622,3,,1,,,,
,1633,4,,1,,,,
,1712,4,,1,,,,
,1732,3,,1,,,,
,1831,6,,1,,,,
,1833,4,,1,,,,
,1834,11,,1,,,,
,1921,3,,0,,,,
,1923,5,,1,,,,
,1925,4,,1,,,,
,2013,9,,1,,,,
,2212,4,,1,,,,
,2222,7,,1,,,,
,2233,4,,1,,,,
,2234,3,,1,,,,
,2413,3,,0,,,,
