key,value,count,ncount,complete,min,max,sum,sumsq
,,29,,,,,,
Arrest,,29,,1,,,,
,true,5,,1,,,,
,false,24,,1,,,,
Beat,,29,29,1,0122,2515,32646.000000,53692942.000000
,0122,1,,1,,,,
,0213,1,,1,,,,
,0222,1,,1,,,,
,0224,1,,1,,,,
,0233,1,,1,,,,
,0313,1,,1,,,,
,0333,1,,1,,,,
,0412,1,,1,,,,
,0631,2,,1,,,,
,0731,1,,1,,,,
,0811,1,,1,,,,
,0813,1,,1,,,,
,0824,1,,1,,,,
,0833,1,,1,,,,
,0835,1,,1,,,,
,1123,1,,1,,,,
,1134,1,,1,,,,
,1511,1,,1,,,,
,1724,1,,1,,,,
,1824,1,,1,,,,
,1913,1,,1,,,,
,1915,1,,1,,,,
,1923,1,,1,,,,
,1924,1,,1,,,,
,2222,2,,1,,,,
,2515,2,,1,,,,
Block,,29,,1,,,,
,"035XX S MICHIGAN AVE",1,,1,,,,
,"032XX N WILTON AVE",1,,1,,,,
,"071XX S LAFAYETTE AVE",1,,1,,,,
,"007XX W IRVING PARK RD",1,,1,,,,
,"002XX N ST LOUIS AVE",1,,1,,,,
,"026XX W 79TH ST",1,,1,,,,
,"044XX S UNIVERSITY AVE",1,,1,,,,
,"016XX E 86TH PL",1,,1,,,,
,"057XX W OHIO ST",1,,1,,,,
,"071XX S CENTRAL PARK AVE",1,,1,,,,
,"080XX S VERNON AVE",1,,1,,,,
,"011XX N STATE ST",1,,1,,,,
,"055XX S ROCKWELL ST",1,,1,,,,
,"069XX W ARCHER AVE",1,,1,,,,
,"087XX S SANGAMON ST",1,,1,,,,
,"023XX N LOCKWOOD AVE",1,,1,,,,
,"019XX E 72ND PL",1,,1,,,,
,"082XX S INGLESIDE AVE",1,,1,,,,
,"060XX S EBERHART AVE",1,,1,,,,
,"009XX E HYDE PARK BLVD",1,,1,,,,
,"045XX N ALBANY AVE",1,,1,,,,
,"047XX N CLARK ST",1,,1,,,,
,"047XX S STATE ST",1,,1,,,,
,"024XX N MONITOR AVE",1,,1,,,,
,"013XX W ADDISON ST",1,,1,,,,
,"092XX S RACINE AVE",1,,1,,,,
,"061XX S KILBOURN AVE",1,,1,,,,
,"001XX W RANDOLPH ST",1,,1,,,,
,"033XX W FILLMORE ST",1,,1,,,,
"Case Number",,29,,1,,,,
,G749215,1,,1,,,,
,HY411873,1,,1,,,,
,HY412177,1,,1,,,,
,HY412253,1,,1,,,,
,HY412306,1,,1,,,,
,HY412341,1,,1,,,,
,HY412480,1,,1,,,,
,JA366925,1,,1,,,,
,JA515078,1,,1,,,,
,JB138481,1,,1,,,,
,JB146383,1,,1,,,,
,JB147188,1,,1,,,,
,JB147230,1,,1,,,,
,JB147595,1,,1,,,,
,JB147599,1,,1,,,,
,JB152083,1,,1,,,,
,JB166009,1,,1,,,,
,JB167760,1,,1,,,,
,JB373031,1,,1,,,,
,JC211511,1,,1,,,,
,JC212333,1,,1,,,,
,JC212685,1,,1,,,,
,JC212744,1,,1,,,,
,JC212803,1,,1,,,,
,JC212935,1,,1,,,,
,JC212959,1,,1,,,,
,JC213044,1,,1,,,,
,JC213529,1,,1,,,,
,JC213749,1,,1,,,,
"Community Area",,28,28,1,3,73,1086.000000,55194.000000
,3,2,,1,,,,
,6,2,,1,,,,
,14,1,,1,,,,
,19,2,,1,,,,
,25,1,,1,,,,
,27,1,,1,,,,
,29,1,,1,,,,
,32,1,,1,,,,
,35,1,,1,,,,
,38,1,,1,,,,
,39,1,,1,,,,
,41,1,,1,,,,
,42,1,,1,,,,
