key,value,count,ncount,complete,min,max,sum,sumsq
,,600,,,,,,
Arrest,,600,,1,,,,
,true,94,,1,,,,
,false,506,,1,,,,
Beat,,600,600,0,0111,2533,698650.000000,1113849326.000000
,0111,4,,0,,,,
,0114,6,,1,,,,
,0122,9,,1,,,,
,0123,4,,1,,,,
,0124,2,,1,,,,
,0133,6,,1,,,,
,0211,3,,0,,,,
,0213,4,,1,,,,
,0215,2,,1,,,,
,0223,3,,1,,,,
,0225,8,,1,,,,
,0312,2,,1,,,,
,0321,5,,1,,,,
,0324,3,,0,,,,
,0331,7,,1,,,,
,0332,2,,1,,,,
,0334,4,,1,,,,
,0411,5,,1,,,,
,0414,8,,1,,,,
,0421,4,,1,,,,
,0431,3,,0,,,,
,0432,3,,1,,,,
,0511,6,,1,,,,
,0512,5,,1,,,,
,0533,4,,1,,,,
,0611,2,,1,,,,
,0612,5,,1,,,,
,0613,3,,1,,,,
,0614,3,,0,,,,
,0621,3,,1,,,,
,0712,3,,0,,,,
,0713,2,,1,,,,
,0733,5,,1,,,,
,0735,2,,1,,,,
,0822,3,,1,,,,
,0823,4,,1,,,,
,0824,8,,1,,,,
,0831,3,,0,,,,
,0832,6,,1,,,,
,0834,4,,0,,,,
,0835,3,,1,,,,
,0913,3,,1,,,,
,0914,4,,0,,,,
,0923,5,,0,,,,
,0931,4,,1,,,,
,0932,4,,1,,,,
,0934,5,,1,,,,
,1013,3,,1,,,,
,1021,4,,0,,,,
,1024,3,,1,,,,
,1032,3,,1,,,,
,1111,5,,1,,,,
,1113,4,,1,,,,
,1121,4,,0,,,,
,1122,4,,1,,,,
,1123,2,,1,,,,
,1124,2,,1,,,,
,1131,4,,1,,,,
,1132,3,,0,,,,
,1134,6,,1,,,,
,1135,4,,1,,,,
,1213,4,,1,,,,
,1214,5,,0,,,,
,1215,2,,1,,,,
,1224,2,,1,,,,
,1232,4,,0,,,,
,1424,4,,0,,,,
,1434,5,,1,,,,
,1511,2,,1,,,,
,1512,2,,1,,,,
,1513,3,,1,,,,
,1522,2,,1,,,,
,1524,2,,1,,,,
,1622,2,,1,,,,
,1634,2,,1,,,,
,1651,2,,1,,,,
,1654,2,,1,,,,
,1713,3,,1,,,,
,1814,3,,1,,,,
,1821,3,,1,,,,
,1822,6,,0,,,,
,1831,7,,1,,,,
,1833,7,,1,,,,
,1834,12,,1,,,,
,1914,3,,0,,,,
,1924,4,,1,,,,
,1925,3,,1,,,,
,1934,3,,1,,,,
,1935,8,,1,,,,
,2013,7,,0,,,,
,2032,3,,0,,,,
,2211,3,,0,,,,
,2212,5,,1,,,,
,2223,4,,1,,,,
,2411,4,,1,,,,
,2413,4,,1,,,,
,2514,3,,0,,,,
,2521,4,,1,,,,
,2532,3,,0,,,,
,2533,4,,1,,,,
Block,,600,,0,,,,
,"006XX N MAY ST",2,,0,,,,
,"047XX W MONROE ST",2,,1,,,,
,"021XX N KARLOV AVE",2,,1,,,,
,"012XX W 59TH ST",1,,1,,,,
,"019XX N LA CROSSE AVE",1,,1,,,,
,"017XX N WESTERN AVE",1,,1,,,,
,"001XX W CERMAK RD",3,,0,,,,
,"001XX W NORTH AVE",1,,1,,,,
,"008XX N MICHIGAN AVE",6,,1,,,,
,"059XX N GLENWOOD AVE",5,,0,,,,
,"028XX N CICERO AVE",1,,1,,,,
,"002XX E RANDOLPH ST",1,,1,,,,
,"075XX S STONY ISLAND AVE",2,,0,,,,
,"0000X N PARKSIDE AVE",1,,1,,,,
,"003XX E 25TH ST",1,,1,,,,
,"001XX W WASHINGTON ST",1,,1,,,,
,"002XX N ST LOUIS AVE",1,,1,,,,
,"038XX W MONROE ST",2,,1,,,,
,"024XX E 71ST ST",1,,1,,,,
,"024XX E 72ND ST",1,,1,,,,
,"030XX W LEXINGTON ST",2,,0,,,,
,"061XX S WABASH AVE",2,,0,,,,
,"007XX N LEAVITT ST",1,,1,,,,
,"004XX W 97th st",1,,1,,,,
,"004XX W 99TH PL",1,,1,,,,
,"011XX S WABASH AVE",1,,1,,,,
,"030XX S MICHIGAN AVE",1,,1,,,,
,"054XX S WENTWORTH AVE",7,,0,,,,
,"072XX S PHILLIPS AVE",2,,0,,,,
,"067XX S OGLESBY AVE",3,,0,,,,
,"0000X W TERMINAL ST",2,,1,,,,
,"015XX E 69TH ST",1,,1,,,,
,"005XX E 63RD ST",1,,1,,,,
,"005XX W 14TH PL",1,,1,,,,
,"005XX W IOWA ST",1,,1,,,,
,"001XX E CHICAGO AVE",1,,1,,,,
,"057XX N RIDGE AVE",2,,0,,,,
,"001XX S CALIFORNIA AVE",1,,1,,,,
,"004XX N PAULINA ST",1,,1,,,,
,"004XX N WABASH AVE",4,,0,,,,
,"021XX N PARKSIDE AVE",1,,1,,,,
,"026XX E 78TH ST",1,,1,,,,
,"019XX W HOOD AVE",1,,1,,,,
,"016XX E 79TH ST",1,,1,,,,
,"006XX E 60TH ST",1,,1,,,,
,"006XX N MONTICELLO AVE",2,,1,,,,
,"026XX N CENTRAL AVE",2,,0,,,,
,"029XX S FEDERAL ST",1,,1,,,,
,"016XX W 106TH ST",1,,1,,,,
,"0000X E 103RD ST",1,,1,,,,
,"0000X W HURON ST",1,,1,,,,
,"020XX W CORTLAND ST",1,,1,,,,
,"0000X N CENTRAL AVE",1,,1,,,,
