key,value,count,ncount,complete,min,max,sum,sumsq
,,49,,,,,,
019,,49,49,1,001,019,430.000000,4800.000000
,001,5,,1,,,,
,003,1,,1,,,,
,004,2,,1,,,,
,005,3,,1,,,,
,006,11,,1,,,,
,008,3,,1,,,,
,010,2,,1,,,,
,012,16,,1,,,,
,014,2,,1,,,,
,016,1,,1,,,,
,017,2,,1,,,,
,019,1,,1,,,,
"01_05_2001 08_58_49 PM",,49,,1,,,,
,"01/08/2001 02:00:00 PM",1,,1,,,,
,"01/08/2001 02:33:33 PM",1,,1,,,,
,"01/08/2001 03:07:27 PM",1,,1,,,,
,"01/08/2001 03:30:00 PM",1,,1,,,,
,"01/08/2001 04:00:00 AM",1,,1,,,,
,"01/08/2001 06:00:00 PM",1,,1,,,,
,"01/08/2001 06:30:00 AM",1,,1,,,,
,"01/08/2001 06:50:00 PM",1,,1,,,,
,"01/08/2001 06:55:00 PM",1,,1,,,,
,"01/08/2001 07:00:00 PM",2,,1,,,,
,"01/08/2001 08:00:00 PM",1,,1,,,,
,"01/08/2001 09:00:00 AM",1,,1,,,,
,"01/08/2001 09:23:22 PM",1,,1,,,,
,"01/08/2001 09:39:46 PM",1,,1,,,,
,"01/08/2001 09:50:03 AM",1,,1,,,,
,"01/08/2001 10:00:00 AM",1,,1,,,,
,"01/08/2001 10:00:00 PM",1,,1,,,,
,"01/08/2001 10:30:00 AM",1,,1,,,,
,"01/08/2001 11:00:00 AM",1,,1,,,,
,"01/08/2001 11:22:17 AM",1,,1,,,,
,"01/08/2001 11:24:59 PM",1,,1,,,,
,"01/08/2001 11:35:09 AM",1,,1,,,,
,"01/08/2001 11:48:00 PM",1,,1,,,,
,"01/02/2001 01:09:58 PM",1,,1,,,,
,"01/02/2001 07:00:00 PM",1,,1,,,,
,"01/09/2001 01:20:00 AM",1,,1,,,,
,"01/09/2001 01:34:00 AM",1,,1,,,,
,"01/09/2001 03:00:00 AM",1,,1,,,,
,"01/09/2001 05:00:00 AM",1,,1,,,,
,"01/03/2001 04:30:00 AM",1,,1,,,,
