key,value,count,ncount,complete,min,max,sum,sumsq
,,163,,,,,,
"41_850099098_ _87_678237962",,163,,0,,,,
,HL631339,1,,1,,,,
,HL631354,1,,1,,,,
,HL631359,1,,1,,,,
,HL631365,1,,1,,,,
,HL631381,1,,1,,,,
,HL631404,1,,1,,,,
,HL631410,1,,1,,,,
,HL631428,1,,1,,,,
,HL631526,1,,1,,,,
,HL637491,1,,1,,,,
,HL637499,1,,1,,,,
,HL637501,1,,1,,,,
,HL637994,1,,1,,,,
,HL637995,1,,1,,,,
,HL637996,1,,1,,,,
,HL637997,1,,1,,,,
,HL637998,1,,1,,,,
,HL638000,1,,1,,,,
,HL638001,1,,1,,,,
,HL638002,1,,1,,,,
,HL638003,1,,1,,,,
,HL639338,1,,1,,,,
,HL639349,1,,1,,,,
,HL639750,1,,1,,,,
,HL639752,1,,1,,,,
,HL639753,1,,1,,,,
,HL639759,1,,1,,,,
,HL641812,1,,1,,,,
,HL641813,1,,1,,,,
,HL641844,1,,1,,,,
,HL641845,1,,1,,,,
,HL641856,1,,1,,,,
,HL641859,1,,1,,,,
,HL641861,1,,1,,,,
,HL645723,1,,1,,,,
,HL645743,1,,1,,,,
,HL645745,1,,1,,,,
,HL645772,1,,1,,,,
,HL645777,1,,1,,,,
,HL645782,1,,1,,,,
,HL645784,1,,1,,,,
,HL645788,1,,1,,,,
,HL645801,1,,1,,,,
,HL645852,1,,1,,,,
,HL649416,1,,1,,,,
,HL649455,1,,1,,,,
,HL649756,1,,1,,,,
,HL650065,1,,1,,,,
,HL650375,1,,1,,,,
,HL653754,1,,1,,,,
,HL653764,1,,1,,,,
,HL653856,1,,1,,,,
,HL653937,1,,1,,,,
,HL654074,1,,1,,,,
,HL654235,1,,1,,,,
,HL654363,1,,1,,,,
,HL654640,1,,1,,,,
,HL654764,1,,1,,,,
,HL654765,1,,1,,,,
,HL654768,1,,1,,,,
,HL654769,1,,1,,,,
,HL654772,1,,1,,,,
,HL659853,1,,1,,,,
,HL669858,1,,1,,,,
,HL670315,1,,1,,,,
,HL672208,1,,1,,,,
,HL680636,1,,1,,,,
,HL686656,1,,1,,,,
,HL692589,1,,1,,,,
,HL694348,1,,1,,,,
,HL694646,1,,1,,,,
,HL694701,1,,1,,,,
,HL695600,1,,1,,,,
,HL695751,1,,1,,,,
,HL695971,1,,1,,,,
,HL696076,1,,1,,,,
,HL696188,1,,1,,,,
,HL696202,1,,1,,,,
,HL696229,1,,1,,,,
,HL696238,1,,1,,,,
,HL696576,1,,1,,,,
,HL696676,1,,1,,,,
,HL696727,1,,1,,,,
,HL696744,1,,1,,,,
,HL696774,1,,1,,,,
,HL696812,1,,1,,,,
,HL696814,1,,1,,,,
,HL696821,1,,1,,,,
,HL696824,1,,1,,,,
,HL696848,1,,1,,,,
,HL696863,1,,1,,,,
,HL696870,1,,1,,,,
,HL696906,1,,1,,,,
,HL696914,1,,1,,,,
,HL696920,1,,1,,,,
,HL696948,1,,1,,,,
,HL699368,1,,1,,,,
,HL699517,1,,1,,,,
,HL699991,1,,1,,,,
,HL700379,1,,1,,,,
"87_678237962",,163,163,0,4410,4410068,713794603.000000,3145042212896235.000000
,4402132,1,,1,,,,
,4402134,1,,1,,,,
,4402137,1,,1,,,,
,4402138,1,,1,,,,
,4402141,1,,1,,,,
,4402144,1,,1,,,,
,4402147,1,,1,,,,
,4402149,1,,1,,,,
,4402154,1,,1,,,,
,4402155,1,,1,,,,
,4402156,1,,1,,,,
,4402165,1,,1,,,,
,4402168,1,,1,,,,
,4402176,1,,1,,,,
,4402180,1,,1,,,,
,4402182,1,,1,,,,
,4402184,1,,1,,,,
,4402185,1,,1,,,,
,4402186,1,,1,,,,
,4402188,1,,1,,,,
,4402189,1,,1,,,,
,4402191,1,,1,,,,
,4402201,1,,1,,,,
,4402203,1,,1,,,,
,4402204,1,,1,,,,
,4402206,1,,1,,,,
,4402209,1,,1,,,,
,4402210,1,,1,,,,
,4402212,1,,1,,,,
,4402214,1,,1,,,,
,4402215,1,,1,,,,
,4402219,1,,1,,,,
,4402220,1,,1,,,,
,4402222,1,,1,,,,
,4402224,1,,1,,,,
,4402225,1,,1,,,,
,4402228,1,,1,,,,
,4402229,1,,1,,,,
,4402231,1,,1,,,,
,4402232,1,,1,,,,
,4402233,1,,1,,,,
,4402235,1,,1,,,,
,4402242,1,,1,,,,
,4402243,1,,1,,,,
,4402244,1,,1,,,,
,4402245,1,,1,,,,
,4402246,1,,1,,,,
,4402247,1,,1,,,,
,4402252,1,,1,,,,
,4402253,1,,1,,,,
,4402256,1,,1,,,,
,4402257,1,,1,,,,
,4402260,1,,1,,,,
,4402262,1,,1,,,,
,4402264,1,,1,,,,
,4402265,1,,1,,,,
,4402266,1,,1,,,,
,4402267,1,,1,,,,
,4402269,1,,1,,,,
,4402272,1,,1,,,,
,4402273,1,,1,,,,
,4402274,1,,1,,,,
,4402275,1,,1,,,,
,4402276,1,,1,,,,
,4402277,1,,1,,,,
,4402278,1,,1,,,,
,4402279,1,,1,,,,
,4402281,1,,1,,,,
,4402282,1,,1,,,,
,4402284,1,,1,,,,
,4402285,1,,1,,,,
,4402286,1,,1,,,,
,4402290,1,,1,,,,
,4402291,1,,1,,,,
,4402294,1,,1,,,,
,4402295,1,,1,,,,
,4402296,1,,1,,,,
,4402299,1,,1,,,,
,4402301,1,,1,,,,
,4402302,1,,1,,,,
,4402307,1,,1,,,,
,4409921,1,,1,,,,
,4409923,1,,1,,,,
,4409930,1,,1,,,,
,4409931,1,,1,,,,
,4409932,1,,1,,,,
,4409934,1,,1,,,,
,4409935,1,,1,,,,
,4409940,1,,1,,,,
,4409941,1,,1,,,,
,4409942,1,,1,,,,
,4409943,1,,1,,,,
,4409945,1,,1,,,,
,4409949,1,,1,,,,
,4409952,1,,1,,,,
,4409954,1,,1,,,,
,4409955,1,,1,,,,
,4409957,1,,1,,,,
,4409959,1,,1,,,,
,4409961,1,,1,,,,
"EXTRA_FIELD_10",,163,,1,,,,
,true,10,,1,,,,
,false,153,,1,,,,
"EXTRA_FIELD_11",,163,163,0,0113,2535,204045.000000,322779485.000000
,0113,1,,1,,,,
,0122,2,,1,,,,
,0123,1,,1,,,,
,0131,1,,1,,,,
,0132,2,,1,,,,
,0221,1,,1,,,,
,0233,1,,1,,,,
,0322,2,,1,,,,
,0324,2,,1,,,,
,0334,1,,1,,,,
,0421,3,,1,,,,
,0422,1,,1,,,,
,0423,2,,1,,,,
,0424,1,,1,,,,
,0433,2,,1,,,,
,0511,1,,1,,,,
,0512,1,,1,,,,
,0513,1,,1,,,,
,0523,1,,1,,,,
,0531,1,,1,,,,
,0611,1,,1,,,,
,0613,1,,1,,,,
,0621,1,,1,,,,
,0623,1,,1,,,,
,0624,2,,1,,,,
,0631,1,,1,,,,
,0633,1,,1,,,,
,0711,1,,1,,,,
,0714,1,,1,,,,
,0725,2,,1,,,,
,0731,1,,1,,,,
,0735,1,,1,,,,
,0815,1,,1,,,,
,0823,1,,1,,,,
,0825,4,,1,,,,
,0831,1,,1,,,,
,0834,2,,1,,,,
,0931,2,,1,,,,
,1011,1,,1,,,,
,1012,2,,1,,,,
,1013,1,,1,,,,
,1014,2,,1,,,,
,1023,1,,1,,,,
,1024,2,,1,,,,
,1031,2,,1,,,,
,1032,1,,1,,,,
,1034,3,,1,,,,
,1111,1,,1,,,,
,1112,2,,1,,,,
,1113,1,,1,,,,
,1115,2,,1,,,,
,1121,4,,1,,,,
,1122,2,,1,,,,
,1132,1,,1,,,,
,1135,3,,1,,,,
,1223,2,,1,,,,
,1231,1,,1,,,,
,1232,1,,1,,,,
,1311,1,,1,,,,
,1324,1,,1,,,,
,1421,2,,1,,,,
,1423,2,,1,,,,
,1511,2,,1,,,,
,1512,3,,1,,,,
,1513,1,,1,,,,
,1522,1,,1,,,,
,1524,2,,1,,,,
,1531,1,,1,,,,
,1533,10,,1,,,,
,1623,1,,1,,,,
,1634,1,,1,,,,
,1711,2,,1,,,,
,1712,1,,1,,,,
,1713,3,,1,,,,
,1722,2,,1,,,,
,1723,3,,1,,,,
,1732,2,,1,,,,
,1733,2,,1,,,,
,1821,2,,1,,,,
,1822,2,,1,,,,
,1831,1,,1,,,,
,1832,1,,1,,,,
,1912,1,,1,,,,
,1931,1,,1,,,,
,1933,1,,1,,,,
,2013,2,,1,,,,
,2031,3,,1,,,,
,2032,1,,1,,,,
,2211,1,,1,,,,
,2213,1,,1,,,,
,2221,1,,1,,,,
,2313,1,,1,,,,
,2322,1,,1,,,,
,2324,1,,1,,,,
,2333,1,,1,,,,
,2413,1,,1,,,,
,2512,1,,1,,,,
,2514,1,,1,,,,
,2523,1,,1,,,,
,2532,2,,1,,,,
"EXTRA_FIELD_12",,163,163,1,001,025,1984.000000,30604.000000
,001,7,,1,,,,
,002,2,,1,,,,
,003,5,,1,,,,
,004,9,,1,,,,
,005,5,,1,,,,
,006,8,,1,,,,
,007,6,,1,,,,
,008,9,,1,,,,
,009,2,,1,,,,
,010,15,,1,,,,
,011,16,,1,,,,
,012,6,,1,,,,
,014,4,,1,,,,
,015,20,,1,,,,
,016,2,,1,,,,
,017,15,,1,,,,
,018,6,,1,,,,
,019,7,,1,,,,
,020,6,,1,,,,
,022,3,,1,,,,
,024,1,,1,,,,
,025,9,,1,,,,
"EXTRA_FIELD_13",,163,163,1,1,50,4149.000000,130373.000000
,1,1,,1,,,,
